id_from;id_to;travel_time
62104;42832;8.6
62104;42790;8.6
62105;5573;7.5
62105;40563;1.9
62106;48249;7.9
62106;25204;13.3
62106;62107;20.9
62107;25204;11.2
62107;25192;0.7
62107;62106;20.9
62108;50166;8.5
62108;62109;13.4
62108;25212;9.4
62109;25212;16.9
62109;50168;16.6
62109;62108;13.4
62110;59695;14.0
62111;50187;0.5
62111;50185;6.8
62111;62112;5.5
62112;50186;6.9
62112;50185;4.8
62112;62111;5.5
62113;62114;7.7
62114;42802;7.2
62114;62113;7.7
62114;62115;17.3
62115;62114;17.3
62116;50115;6.6
62117;27443;1.5
62117;20305;0.5
62117;20172;19.9
62118;62119;3.3
62118;50105;2.8
62119;62118;3.3
62119;62124;5.1
62119;62120;2.8
62120;62121;3.0
62120;62119;2.8
62120;62122;3.8
62121;62120;3.0
62122;62123;2.9
62122;62120;3.8
62122;62125;1.6
62123;62122;2.9
62124;62119;5.1
62124;62118;2.7
62125;62122;1.6
62126;44636;17.6
62127;50070;2.4
62127;25216;4.3
62127;62128;2.4
62128;48232;5.1
62128;50119;3.3
62128;62127;2.4
62129;25188;3.7
62129;50078;3.0
62129;62130;2.3
62130;50117;3.3
62130;48236;5.1
62130;62129;2.3
62131;62136;11.9
62131;54820;1.2
62132;34632;1.0
62132;62089;1.0
62133;62089;1.0
62133;34632;0.9
62134;54820;1.7
62134;34570;11.3
62134;62131;1.8
62135;34605;10.1
62135;54820;12.7
62135;62136;8.9
62136;34580;9.2
62136;62131;11.9
62136;62135;8.9
62137;27949;1.5
62137;27950;5.3
62137;27969;14.3
62138;62139;8.9
62139;27497;4.9
62139;27485;5.8
62139;62138;8.9
62140;62144;17.6
62141;62142;5.5
62142;58741;1.4
62142;62141;5.5
62142;58740;22.6
62143;58740;6.5
62144;20186;22.7
62144;20234;6.0
62144;62140;17.6
62144;20298;4.6
62145;62146;15.4
62146;45585;24.8
62146;68496;21.8
62146;62145;15.4
62147;28129;14.2
62148;27464;7.5
62149;45679;1.8
62150;59357;4.9
62150;216;25.6
62151;27976;7.0
62152;20169;0.8
62153;48028;8.2
62153;62154;2.6
62154;48025;15.7
62155;48027;5.2
62155;48025;3.3
62156;25530;0.8
62156;25531;58.1
62156;21491;13.8
62157;62158;4.6
62158;62157;4.6
62158;62159;8.2
62158;27917;5.8
62159;62158;8.2
62160;27917;6.6
62161;27937;6.3
62162;40258;24.8
62162;40251;7.3
62162;62163;15.6
62163;40261;27.6
62163;50371;22.6
62163;62162;15.6
62164;40305;24.7
62164;50364;14.8
62164;40319;7.4
62165;45716;8.8
62165;59569;0.8
62166;216;6.8
62167;577;6.0
62167;2085;14.5
62168;62169;10.7
62169;20199;13.1
62169;27443;12.6
62169;62168;10.7
62170;57267;21.6
62170;57266;16.0
62170;62172;10.4
62171;51385;21.1
62172;62173;18.6
62172;62173;32.4
62172;62170;10.4
62173;57267;5.5
62173;62172;18.6
62173;62172;32.4
62174;62175;11.5
62175;62174;11.5
62175;40255;3.8
62175;52690;4.0
62176;52689;16.1
62176;62177;5.9
62176;52698;8.4
62177;52690;9.1
62177;62176;5.9
62177;52689;23.5
62178;62178;25.4
62178;62178;25.4
62178;28776;10.2
62179;57254;21.2
62180;43130;18.8
62180;40238;13.2
62180;68119;5.9
62181;28760;7.4
62181;28759;1.0
62181;62182;7.3
62182;57265;1.4
62182;57264;7.2
62182;40360;36.0
62183;24872;0.9
62183;62181;13.8
62184;52699;8.0
62185;62186;25.6
62186;62185;25.6
62186;62187;25.9
62186;42834;2.5
62187;62186;25.9
62188;42833;17.6
62188;68339;78.8
62188;62189;25.7
62189;62188;25.7
62190;62669;3.2
62190;55661;7.4
62190;48272;8.2
62191;62670;8.7
62192;50152;5.9
62192;50150;2.3
62192;62193;2.3
62193;50156;2.3
62193;62192;2.3
62193;50161;21.1
62194;57197;14.5
62195;50170;7.2
62195;25207;15.6
62195;50214;10.1
62196;62197;43.0
62197;48137;10.3
62197;62196;43.0
62197;25219;88.5
62198;25225;24.5
62199;40057;63.3
62200;40057;47.8
62200;67804;3.1
62200;67804;37.4
62201;40053;33.4
62201;40057;16.6
62201;62395;46.0
62202;48289;49.1
62202;62209;25.8
62202;62210;18.4
62203;44988;1.0
62203;68382;4.9
62203;44987;70.9
62204;67690;26.6
62204;47975;15.7
62204;68372;11.2
62205;42436;16.6
62205;42437;62.1
62205;67691;11.4
62206;44374;3.0
62206;8876;0.7
62206;61025;102.4
62207;8876;0.2
62207;50493;16.3
62208;62240;54.4
62209;62202;25.8
62209;48287;16.8
62209;48286;20.8
62210;62202;18.4
62211;62212;16.5
62212;48285;36.0
62212;57061;7.1
62212;62211;16.5
62213;10805;3.3
62213;62214;1.8
62214;40746;7.2
62215;62216;1.1
62216;30006;2.9
62216;45239;106.4
62217;7265;79.1
62217;62218;2.2
62218;48582;24.5
62219;30705;3.7
62220;20787;23.8
62220;62220;23.5
62220;62220;23.5
62221;25548;12.0
62222;43229;7.0
62223;707;10.3
62223;188;1.4
62224;29602;8.4
62225;20741;4.1
62225;62224;2.2
62226;25549;10.1
62227;30624;17.7
62228;30626;16.6
62229;37256;1.4
62229;62230;4.1
62229;37255;1.6
62230;69007;1.3
62230;62229;4.1
62230;62231;2.7
62230;68017;31.5
62231;62253;1.2
62231;62230;2.7
62231;45040;2.3
62231;68017;34.8
62232;53023;1.5
62232;53022;10.6
62232;62233;7.2
62233;62232;7.2
62234;56744;4.2
62235;61122;13.4
62236;61124;18.7
62237;30659;0.9
62237;52889;13.8
62237;48420;2.3
62238;59303;7.7
62239;45544;1.4
62239;30649;2.9
62239;45539;8.6
62240;48311;35.0
62240;57092;2.6
62240;62208;54.4
62241;52974;6.6
62241;20455;6.6
62241;30694;4.1
62242;62249;1.5
62242;62243;7.2
62243;62251;4.0
62243;20498;1.8
62244;6014;23.5
62245;6015;39.3
62246;6596;35.9
62247;30689;31.1
62248;62250;6.2
62248;62249;3.5
62248;48691;2.8
62249;62242;1.5
62249;62248;3.5
62249;48691;5.0
62250;48553;2.6
62250;62248;6.2
62250;62251;6.7
62250;53159;2.4
62251;48554;3.2
62251;62243;4.0
62251;62250;6.7
62252;45603;73.5
62253;62231;1.2
62253;69007;1.7
62254;6569;5.9
62255;6572;6.2
62256;62272;72.2
62257;6298;18.1
62258;67968;13.7
62258;6313;17.0
62258;6312;32.9
62259;62274;13.1
62259;57451;15.8
62259;56626;1.7
62260;9364;21.3
62260;396;4.1
62261;62260;10.5
62262;59844;44.8
62262;59844;6.2
62262;55842;9.8
62263;69329;5.8
62263;35946;16.6
62263;35916;12.7
62263;62273;12.4
62264;49010;12.3
62265;49218;7.3
62266;29601;2.7
62266;59140;14.6
62267;7666;2.7
62267;20558;3.2
62268;40620;10.8
62268;62278;9.6
62269;15645;1.0
62270;54813;0.8
62270;57775;25.1
62271;29710;7.1
62271;62270;0.9
62272;6573;0.2
62272;62256;72.2
62273;62263;12.4
62274;62259;13.1
62275;35805;26.1
62275;35802;8.7
62275;35817;7.6
62276;62277;1.4
62277;50494;1.4
62277;50495;1.2
62278;62268;9.6
62279;67782;17.3
62279;57788;10.7
62279;29959;5.6
62280;57763;6.0
62281;57763;8.6
62282;44880;4.1
62283;57771;13.3
62284;36799;15.8
62285;36793;12.7
62286;36142;8.8
62286;62287;3.8
62286;36121;3.6
62287;36145;8.5
62287;62292;7.2
62287;62286;3.8
62288;62289;30.4
62288;6574;8.3
62288;6583;18.9
62289;6587;8.1
62289;48950;45.4
62289;62288;30.4
62290;62291;71.8
62291;5497;2.5
62291;62290;71.8
62292;36110;13.1
62292;57452;3.8
62292;36137;3.8
62292;62287;7.2
62293;57434;16.9
62294;20508;1.3
62294;20473;1.2
62294;60412;14.8
62295;7668;1.5
62295;20540;0.8
62296;60411;2.9
62296;62295;5.3
62297;6589;9.3
62298;36458;6.8
62298;36450;6.2
62298;36446;20.0
62299;57150;9.2
62299;57151;4.6
62299;60888;9.2
62300;57153;4.6
62300;69322;1.4
62301;62302;3.3
62301;36102;4.1
62301;36090;1.1
62302;62301;3.3
62302;36095;1.2
62302;68414;26.8
62303;62304;8.6
62304;62411;2.1
62304;36351;2.4
62304;62303;8.6
62305;62306;9.5
62306;36354;2.2
62306;62411;2.0
62306;62305;9.5
62307;36354;9.5
62308;60315;14.1
62308;62315;1.8
62309;60355;3.1
62310;62318;7.0
62310;62318;20.8
62310;62312;13.6
62311;62316;13.3
62311;62317;13.6
62311;62313;6.5
62312;62313;13.4
62312;62317;6.7
62312;62310;13.6
62313;62312;13.4
62313;62314;13.4
62313;62311;6.5
62314;62313;13.4
62314;62316;6.8
62314;62315;20.3
62315;62316;14.2
62315;62308;1.8
62315;62314;20.3
62316;62315;14.2
62316;62311;13.3
62316;60315;1.7
62316;62314;6.8
62317;62311;13.6
62317;62312;6.7
62317;62318;13.2
62318;62310;7.0
62318;62310;20.8
62318;62317;13.2
62319;57775;2.4
62320;54642;6.4
62320;54643;31.6
62320;54643;5.9
62321;48568;0.2
62321;53157;2.1
62321;48567;3.9
62322;48564;6.5
62323;36095;4.4
62323;36107;23.3
62323;36105;5.3
62324;69320;1.6
62324;57154;8.3
62324;41821;32.3
62325;57153;1.3
62325;43963;15.7
62326;69318;2.1
62326;57149;3.6
62327;36195;8.6
62327;2441;1.8
62328;55593;61.3
62328;56364;4.3
62329;62331;1.0
62329;60780;1.8
62330;2550;33.9
62331;62330;1.0
62331;60780;1.1
62332;801;51.4
62333;38637;5.0
62334;22831;1.1
62334;22884;7.5
62334;38620;11.6
62335;48966;3.5
62335;6311;1.9
62336;19707;14.0
62337;48927;5.2
62338;48907;6.4
62339;20560;1.7
62339;30718;6.9
62339;62340;16.2
62340;62339;16.2
62341;20535;53.1
62342;1738;3.6
62342;1743;51.7
62342;1741;37.4
62343;37569;2.2
62343;52233;0.9
62343;37565;3.6
62344;37584;7.4
62344;37573;5.8
62344;65500;42.5
62345;48915;4.9
62346;30684;41.6
62347;50744;3.4
62348;783;1.1
62348;21211;6.3
62349;1830;27.2
62350;62349;1.9
62350;42600;34.8
62351;62350;5.8
62351;42083;24.4
62352;62351;2.0
62352;2621;2.1
62353;37439;7.2
62353;37449;27.7
62353;37445;7.6
62354;37447;1.3
62354;37444;6.6
62354;37442;15.2
62355;54463;1.0
62356;62355;2.4
62356;62636;42.0
62357;54461;5.1
62357;62358;4.7
62358;54462;4.9
62359;10267;1.9
62359;10268;18.7
62359;51590;31.0
62360;44689;8.1
62360;44689;11.8
62360;25522;7.7
62361;62355;40.2
62361;348;32.7
62362;21190;17.4
62363;51576;7.5
62363;51575;7.9
62363;20117;23.3
62364;41386;6.6
62364;41391;22.1
62364;62374;2.1
62365;19503;1.7
62365;37462;5.2
62365;62366;26.3
62366;37458;22.6
62366;62365;26.3
62366;62367;7.5
62367;37455;24.6
62367;37445;7.3
62367;62366;7.5
62368;37443;25.9
62368;62369;7.3
62368;37439;7.6
62369;62368;7.3
62369;37440;24.0
62369;37433;12.3
62370;41388;1.1
62370;41383;5.1
62371;20123;3.8
62372;37431;7.0
62372;37424;5.2
62372;67780;5.6
62373;37435;2.5
62373;37431;7.4
62373;62378;18.6
62374;37434;3.0
62374;62364;2.1
62374;17887;18.9
62375;41387;17.5
62375;62376;2.6
62375;17882;18.8
62376;62377;0.2
62376;62375;2.6
62377;62376;0.2
62377;17896;47.4
62377;17883;30.4
62378;37441;22.5
62378;37435;5.8
62378;62373;18.6
62379;17881;1.3
62380;41449;0.7
62381;41450;0.9
62381;41449;1.5
62382;48222;1.4
62382;48225;2.0
62382;48229;45.8
62383;42810;2.8
62383;42805;28.0
62383;50232;36.7
62384;51582;8.2
62385;51583;15.8
62386;50246;4.2
62387;52352;14.0
62387;52351;6.7
62387;62388;10.1
62388;25232;6.4
62388;62387;10.1
62388;25230;12.3
62389;48223;3.0
62389;40409;5.4
62389;48222;7.4
62390;1834;0.1
62390;1835;28.5
62390;111;14.4
62391;40025;7.5
62392;62393;0.3
62392;40046;10.8
62392;40025;44.3
62393;62392;0.3
62393;52511;14.7
62393;52515;24.9
62394;40051;36.9
62394;40952;14.2
62394;40040;13.1
62395;40047;22.8
62395;62201;46.0
62395;40049;13.6
62396;25520;48.3
62397;62398;4.8
62397;21272;20.5
62397;62401;3.4
62398;21264;20.4
62398;62397;4.8
62398;62399;5.3
62399;21277;20.8
62399;62402;9.2
62399;62398;5.3
62399;21322;5.4
62400;62401;5.9
62400;62402;5.7
62400;21274;15.2
62401;21248;5.8
62401;62400;5.9
62401;62397;3.4
62401;21323;20.2
62402;62400;5.7
62402;21252;5.7
62402;62399;9.2
62402;21283;10.5
62403;62404;14.2
62403;21319;10.8
62403;21315;11.4
62404;62405;4.5
62404;21248;6.2
62404;62403;14.2
62404;54469;5.9
62405;62404;4.5
62405;54470;6.5
62405;21319;4.0
62406;50243;5.4
62406;50241;12.0
62406;62407;2.0
62407;50247;9.5
62407;62406;2.0
62407;48226;17.0
62408;50247;7.3
62409;62435;23.2
62409;52499;39.7
62409;62441;5.5
62410;52500;32.6
62410;40954;1.9
62411;62306;2.0
62411;62304;2.1
62411;62512;11.0
62412;36322;5.8
62412;36315;6.8
62412;36292;9.8
62413;51431;14.1
62413;52496;9.7
62413;62426;8.4
62414;52521;16.6
62414;52521;14.9
62414;62436;2.7
62415;62439;2.9
62415;62436;5.6
62415;62528;12.9
62416;62418;4.3
62417;62419;13.8
62417;36339;15.8
62417;62418;4.2
62418;62416;4.3
62418;62417;4.2
62418;62419;16.5
62419;36351;3.1
62419;62417;13.8
62419;62418;16.5
62420;62505;6.9
62420;54415;13.7
62421;35659;7.9
62422;62423;15.8
62423;51450;1.0
62423;40955;13.6
62423;62422;15.8
62424;62425;17.4
62425;51455;5.0
62425;51451;15.6
62425;62424;17.4
62426;62413;8.4
62427;62428;9.6
62428;62427;9.6
62428;51429;12.5
62428;51442;40.8
62429;51442;6.7
62430;51451;10.7
62431;62432;5.9
62432;62431;5.9
62432;51452;8.5
62432;62433;10.4
62433;62432;10.4
62434;62529;7.2
62434;62528;9.3
62434;62441;4.7
62435;62439;5.3
62435;62409;23.2
62435;62441;19.3
62436;62437;2.7
62436;62414;2.7
62436;62440;6.8
62436;62415;5.6
62437;62436;2.7
62437;62438;6.0
62437;62439;5.5
62438;62437;6.0
62439;62415;2.9
62439;62435;5.3
62439;62529;12.5
62439;62437;5.5
62440;62436;6.8
62441;62435;19.3
62441;62434;4.7
62441;62409;5.5
62442;54804;10.8
62442;54803;19.6
62442;21305;56.2
62443;65109;4.8
62443;65108;2.8
62443;62444;26.3
62444;62443;26.3
62445;62446;25.6
62446;28912;0.6
62446;29445;9.4
62446;62445;25.6
62447;62448;5.6
62448;62450;6.0
62448;62447;5.6
62448;62449;7.0
62449;62448;7.0
62449;62450;5.9
62449;62451;31.7
62450;28383;1.3
62450;62448;6.0
62450;62449;5.9
62451;62449;31.7
62452;2271;3.4
62452;2273;12.4
62452;69285;70.1
62453;2273;0.3
62453;42020;32.4
62453;50661;8.4
62454;57062;21.5
62454;62454;46.3
62454;62454;46.3
62455;62457;7.5
62456;62459;14.7
62457;62455;7.5
62457;57062;6.1
62457;57066;9.0
62458;53200;15.6
62458;53202;15.5
62458;62459;9.7
62459;62456;14.7
62459;62458;9.7
62459;62460;13.3
62460;62459;13.3
62461;62463;6.9
62462;62463;40.1
62463;62461;6.9
62463;62462;40.1
62463;57069;30.8
62464;62468;14.3
62465;62466;10.4
62466;53201;7.8
62466;53200;11.3
62466;62465;10.4
62467;29971;7.1
62468;29971;1.6
62468;53200;17.3
62468;62464;14.3
62469;53481;4.3
62469;53483;20.6
62469;62487;26.8
62470;45017;14.5
62470;62474;27.4
62470;62475;7.1
62471;62472;26.1
62472;49466;2.7
62472;2284;1.2
62472;62471;26.1
62473;53089;1.1
62473;53108;5.0
62473;53110;4.5
62474;62470;27.4
62475;62470;7.1
62476;49466;10.1
62477;62478;5.5
62478;49467;0.5
62478;62477;5.5
62478;29975;11.1
62479;21249;13.6
62480;21363;5.7
62480;62481;6.1
62480;21376;26.8
62480;48367;27.0
62481;62480;6.1
62481;62482;6.0
62481;21361;9.1
62482;21372;10.0
62482;62481;6.0
62482;21348;5.7
62482;21356;26.7
62483;21379;27.1
62484;21384;27.3
62485;57064;9.0
62486;2269;23.5
62487;62488;6.0
62487;62469;26.8
62487;2285;20.8
62488;62487;6.0
62489;27241;7.9
62489;62491;9.9
62490;62489;4.6
62490;27234;24.1
62491;27237;0.9
62491;27230;7.7
62491;62492;5.2
62492;27232;0.9
62492;27206;23.9
62492;62493;4.7
62493;62494;5.0
62493;27193;23.9
62494;62495;4.6
62494;27183;23.0
62495;62496;4.8
62495;27174;22.6
62496;27163;21.5
62496;62497;5.3
62497;46345;9.6
62497;27187;1.1
62497;62498;10.4
62498;27161;1.1
62498;62500;8.1
62498;46346;9.0
62499;27261;1.3
62499;27257;5.2
62499;62490;4.9
62500;27142;1.1
62500;27125;19.0
62501;60960;0.4
62502;53813;11.6
62502;53815;2.1
62502;53814;3.6
62503;40040;8.5
62503;68120;9.3
62503;52506;23.1
62504;51293;37.0
62505;62420;6.9
62505;54416;37.6
62505;53802;25.2
62506;55675;9.2
62506;54417;5.1
62506;62558;29.9
62507;62508;25.0
62508;44643;2.7
62508;42826;22.5
62508;62507;25.0
62509;2460;94.7
62510;36355;2.1
62510;36354;8.2
62510;62511;7.8
62511;62510;7.8
62512;62411;11.0
62513;43988;2.1
62514;43907;7.4
62514;43913;4.6
62514;62571;6.0
62515;55052;8.2
62516;48599;9.2
62517;62881;3.7
62517;45889;6.9
62517;45890;7.1
62518;62880;1.0
62518;62519;5.4
62518;43920;12.1
62519;2316;54.2
62519;62518;5.4
62519;62593;13.6
62520;21243;5.8
62521;62522;6.6
62521;21243;6.5
62521;21326;4.9
62522;62521;6.6
62523;21326;6.4
62524;723;0.4
62524;2459;3.2
62525;40053;16.5
62525;40027;13.2
62525;62526;7.1
62526;40027;8.7
62526;40047;16.8
62526;62525;7.1
62527;51452;9.3
62528;62529;3.0
62528;62415;12.9
62528;62434;9.3
62529;62434;7.2
62529;62528;3.0
62529;62439;12.5
62530;62531;10.2
62531;40053;7.4
62531;61109;40.4
62531;62530;10.2
62532;43922;5.0
62533;57226;20.4
62534;62543;9.2
62534;16636;17.8
62534;16633;13.2
62535;59182;5.4
62536;59179;15.5
62537;51990;17.2
62538;16659;6.9
62538;16658;2.7
62538;59182;6.5
62539;16536;7.9
62540;16551;5.3
62540;16578;4.5
62540;16569;6.1
62541;59213;7.7
62542;16592;14.8
62542;16594;9.7
62542;39088;6.2
62543;62534;9.2
62544;59233;6.9
62545;59181;8.2
62545;16656;17.5
62545;59182;5.0
62546;67572;2.2
62546;44253;4.3
62546;44264;7.4
62547;42057;2.3
62548;60940;16.6
62548;54373;4.3
62549;62550;14.3
62550;62551;0.9
62550;62549;14.3
62550;53197;25.9
62551;62550;0.9
62551;62552;0.8
62551;62553;17.2
62552;62551;0.8
62552;62554;6.1
62553;62551;17.2
62554;62552;5.0
62554;62555;9.0
62555;62554;9.0
62556;40025;24.3
62557;13054;18.4
62557;39049;10.4
62557;13051;3.9
62558;62506;29.9
62559;37548;1.2
62559;37549;1.0
62559;59070;7.3
62559;37557;7.2
62560;60383;24.8
62561;62563;1.9
62563;60380;35.2
62564;62563;2.6
62564;62562;1.7
62565;62566;8.5
62566;62565;8.5
62566;39623;24.2
62566;62567;6.1
62567;62566;6.1
62567;62568;15.2
62567;39612;21.6
62568;62567;15.2
62569;62570;15.6
62570;54218;6.6
62570;58333;5.4
62570;62569;15.6
62571;43913;2.5
62571;62514;6.0
62572;62573;38.7
62573;39610;1.6
62573;54206;10.0
62573;62572;38.7
62574;55701;9.3
62575;39621;15.3
62576;62601;15.8
62576;14600;13.8
62576;62606;23.1
62577;62581;87.3
62578;62581;39.5
62579;44672;14.8
62580;44672;58.2
62581;62577;87.3
62581;62582;5.8
62581;62578;39.5
62582;62581;5.8
62582;58133;23.7
62582;62583;30.5
62583;62582;30.5
62584;52899;28.9
62584;69041;2.1
62585;62586;1.4
62586;62585;1.4
62586;52896;33.7
62587;55210;111.0
62588;53519;6.5
62588;53509;28.8
62588;62589;8.3
62589;62588;8.3
62590;52662;37.2
62591;62592;19.6
62592;45904;39.8
62592;45905;8.7
62592;62591;19.6
62593;62519;13.6
62594;56614;8.8
62595;43996;10.5
62595;67706;10.5
62595;43994;10.5
62596;14597;15.6
62597;44674;8.6
62597;44674;47.3
62597;44676;30.8
62598;62599;10.3
62599;14596;3.4
62599;48006;14.6
62599;62598;10.3
62600;67623;4.4
62601;46711;8.6
62601;62576;15.8
62601;67625;16.6
62602;62603;7.1
62603;16944;21.2
62603;58135;20.6
62603;62602;7.1
62604;2283;28.6
62605;16932;9.2
62605;14956;7.5
62605;14965;8.6
62606;62576;23.1
62607;16927;4.5
62607;14963;4.5
62607;62609;21.2
62608;65946;4.6
62608;62609;4.9
62608;16927;25.7
62609;62608;4.9
62609;62612;4.3
62609;62607;21.2
62610;62611;4.5
62610;14964;14.5
62610;14965;17.7
62611;62612;4.8
62611;62610;4.5
62611;16928;16.0
62612;62609;4.3
62612;62611;4.8
62612;14963;17.8
62613;48132;20.8
62614;5378;4.7
62615;1469;0.6
62615;43196;2.2
62615;1470;44.6
62616;53513;9.8
62617;62618;12.0
62618;53481;3.1
62618;62617;12.0
62618;53519;9.7
62619;62620;6.8
62620;62619;6.8
62620;53521;16.6
62620;53481;17.0
62621;62621;18.8
62621;62621;18.8
62621;4268;4.7
62622;53551;13.1
62623;51914;49.9
62623;53420;41.1
62623;42466;3.3
62624;62625;12.3
62625;31516;3.5
62625;59057;15.8
62625;62624;12.3
62626;31525;14.7
62626;31532;96.9
62626;62627;16.8
62627;62626;16.8
62628;62629;23.1
62629;31525;1.4
62629;53551;6.5
62629;62628;23.1
62630;62631;8.7
62631;56344;86.2
62631;55067;45.8
62631;62630;8.7
62632;50503;62.3
62633;62637;7.9
62634;42065;31.7
62634;42066;59.0
62634;62637;26.2
62635;42066;10.2
62636;62362;3.5
62637;67888;16.3
62637;62634;26.2
62637;62633;7.9
62638;51454;3.7
62639;28155;21.1
62639;28157;6.6
62639;55389;12.5
62640;44244;11.2
62641;44251;3.4
62642;20581;5.2
62643;44241;0.5
62643;44232;19.2
62643;44235;11.8
62644;62645;1.9
62645;62644;1.9
62645;44139;11.1
62645;49097;10.8
62646;43981;106.7
62647;44215;5.8
62647;44223;5.6
62647;44237;26.7
62648;62652;8.0
62648;62650;5.1
62648;62649;28.3
62649;62648;28.3
62650;62648;5.1
62650;53740;3.7
62650;62651;29.6
62651;62650;29.6
62652;67568;1.8
62652;62653;16.1
62652;62648;8.0
62653;62652;16.1
62654;67568;20.8
62655;62656;13.5
62656;44209;2.3
62656;44215;11.9
62656;62655;13.5
62657;44185;21.3
62658;20586;6.6
62659;55036;1.2
62660;49086;8.5
62661;20587;38.7
62661;44256;4.0
62661;44250;16.1
62662;44256;4.2
62662;44257;28.4
62662;44251;12.9
62663;55039;1.7
62664;59590;79.8
62664;57055;25.9
62664;54452;27.3
62665;50217;10.2
62665;68183;10.4
62665;62667;13.7
62666;68183;6.2
62667;55662;14.0
62667;62665;13.7
62667;68183;19.6
62668;55662;9.8
62669;62670;1.5
62669;62190;3.2
62669;62671;5.7
62670;62669;1.5
62670;62671;8.1
62670;62191;8.7
62671;55661;3.2
62671;62669;5.7
62671;62670;8.1
62672;68265;16.9
62672;62674;11.3
62672;62673;9.4
62673;15579;3.3
62673;62672;9.4
62673;15556;21.2
62674;15579;3.2
62674;62672;11.3
62674;15581;22.2
62675;15606;12.9
62675;62676;1.7
62675;15605;15.6
62676;62675;1.7
62677;15592;1.1
62677;62678;15.4
62677;13333;17.5
62678;67774;2.3
62678;15586;18.1
62678;62677;15.4
62679;62679;8.0
62679;62679;8.0
62679;58031;27.4
62680;14995;26.9
62680;15027;6.9
62680;58003;19.2
62681;62686;11.7
62681;31521;138.0
62681;62682;10.8
62682;62681;10.8
62683;48095;25.2
62683;62688;3.2
62684;4132;1.2
62684;19420;1.2
62685;62686;21.6
62686;62687;16.6
62686;62681;11.7
62686;62685;21.6
62687;62686;16.6
62688;62684;1.1
62689;62690;7.8
62689;46418;8.3
62689;38431;9.0
62689;38439;7.2
62690;62689;7.8
62690;62691;11.3
62690;38433;7.9
62691;38445;11.2
62691;62690;11.3
62691;46418;7.2
62692;68072;276.2
62693;47381;46.8
62694;47474;26.3
62695;47501;0.3
62695;38450;30.4
62695;38456;24.9
62696;47483;26.6
62696;62697;4.9
62696;47482;29.2
62697;62696;4.9
62697;62699;19.5
62697;62698;5.4
62698;62697;5.4
62698;47512;4.9
62698;62699;15.3
62699;47526;4.7
62699;62697;19.5
62699;62698;15.3
62700;40272;10.9
62701;57263;4.3
62702;58603;16.2
62702;57619;12.5
62702;62747;15.8
62703;58603;5.6
62704;28756;1.7
62704;28758;5.0
62704;62705;9.0
62705;62704;9.0
62706;57627;0.7
62706;57624;13.5
62706;62707;6.3
62707;57622;5.0
62707;57621;8.2
62707;62706;6.3
62708;58601;7.3
62708;58600;5.2
62708;58600;20.6
62709;28708;6.5
62710;28700;8.1
62710;28705;5.6
62710;62713;8.9
62711;62712;6.2
62712;62711;6.2
62712;28731;11.7
62712;28716;11.4
62713;62710;8.9
62714;28705;5.9
62714;28703;8.1
62714;62752;15.5
62715;62716;8.2
62716;57635;4.6
62716;62721;5.8
62716;62715;8.2
62717;62721;6.4
62718;62728;15.9
62718;62722;6.7
62718;62721;7.0
62719;62721;5.1
62719;62720;9.1
62719;62722;10.8
62720;62719;9.1
62721;62716;5.8
62721;62719;5.1
62721;62718;7.0
62721;62717;6.4
62722;62718;6.7
62722;43122;5.9
62722;62719;10.8
62723;62724;39.0
62724;62726;4.6
62724;62723;39.0
62724;62725;27.5
62725;62724;27.5
62726;62730;5.8
62726;62724;4.6
62726;43123;52.1
62727;62728;18.6
62728;62727;18.6
62728;48219;35.5
62728;62718;15.9
62729;62730;32.1
62730;62726;5.8
62730;24800;17.6
62730;62729;32.1
62731;43125;14.8
62731;43124;19.7
62731;62767;20.2
62732;53581;34.9
62733;62749;3.5
62733;57619;14.0
62733;57620;16.3
62734;28678;9.9
62734;28655;7.3
62734;62755;9.5
62735;62756;1.6
62735;52744;4.3
62735;52743;3.2
62736;52746;0.3
62736;2257;3.3
62736;28750;2.8
62737;62740;10.7
62737;28709;12.0
62737;62738;7.2
62738;28711;12.4
62738;62737;7.2
62738;28723;9.3
62738;62739;10.5
62739;52744;8.9
62739;62740;7.7
62739;62738;10.5
62740;28727;8.3
62740;52745;13.9
62740;62737;10.7
62740;62739;7.7
62741;13336;16.7
62742;28659;2.9
62742;28673;5.7
62742;62743;14.9
62743;62742;14.9
62744;28659;4.4
62744;28647;17.6
62744;62745;7.1
62745;62744;7.1
62746;28673;11.3
62747;62702;15.8
62748;61213;44.5
62749;62733;3.5
62749;62750;5.3
62749;62751;4.1
62750;62749;5.3
62751;62749;4.1
62752;62714;15.5
62753;57620;30.4
62754;28742;45.3
62755;62734;9.5
62756;52743;1.4
62756;40360;0.7
62756;62735;1.6
62757;61212;20.6
62757;25953;15.8
62757;68256;4.1
62758;51383;2.0
62758;58604;0.4
62758;58605;21.4
62759;53581;124.7
62760;52657;115.7
62761;20696;27.3
62762;23649;3.8
62762;46488;12.9
62762;62763;4.7
62763;62762;4.7
62764;62765;10.8
62765;23701;4.3
62765;23649;5.2
62765;62764;10.8
62766;29867;13.3
62766;2180;5.7
62766;2187;11.6
62767;62731;20.2
62768;56823;5.1
62768;62787;16.1
62768;62789;24.4
62769;68372;1.3
62769;56608;17.3
62769;68386;3.1
62770;54233;4.3
62770;62771;7.6
62770;56011;6.9
62771;62770;7.6
62772;56007;20.2
