id;y;x
53238;-22.9733955;-43.3914936
53239;-22.9734579;-43.3952183
53240;-22.9734928;-43.3904904
53241;-22.9810637;-43.4097706
53242;-22.9811799;-43.4094618
53243;-22.9811773;-43.4095842
53244;-22.982328;-43.4107469
53245;-22.9824564;-43.4105578
53246;-22.9825724;-43.4105242
53247;-23.0124514;-43.2993628
53248;-22.9788673;-43.2424894
53249;-22.9806062;-43.2365133
53250;-22.9821959;-43.2380113
53251;-22.9822522;-43.2379722
53252;-22.9826246;-43.2386296
53253;-22.9826811;-43.2385417
53254;-22.9827971;-43.2372851
53255;-22.9840139;-43.2422224
53256;-22.9844218;-43.2423137
53257;-22.8027632;-43.3054377
53258;-22.8027099;-43.3058725
53259;-22.9229342;-43.5148055
53260;-22.9227662;-43.5142989
53261;-22.8140376;-43.2932273
53262;-23.0028871;-43.4366283
53263;-22.9940734;-43.597725
53264;-22.9946542;-43.5835469
53265;-22.9919975;-43.5924733
53266;-22.9934913;-43.5905823
53267;-22.9936394;-43.584955
53268;-22.993824;-43.5978571
53269;-22.9217558;-43.5358174
53270;-22.9214112;-43.5379627
53271;-22.9216576;-43.5358103
53272;-22.9210613;-43.5352071
53273;-22.9218003;-43.5358217
53274;-22.9219214;-43.5350706
53275;-22.9227905;-43.5358671
53276;-22.922877;-43.5351304
53277;-22.9245092;-43.535931
53278;-22.9266422;-43.5372345
53279;-22.9294398;-43.5371138
53280;-22.9351029;-43.5555284
53281;-22.9352346;-43.5532706
53282;-22.9347434;-43.555558
53283;-22.9357773;-43.5535588
53284;-22.935345;-43.5549544
53285;-22.9367763;-43.5540531
53286;-22.9389666;-43.5569937
53287;-22.9382526;-43.5572255
53288;-22.9573607;-43.582377
53289;-22.9843231;-43.4613991
53290;-22.9854701;-43.4621259
53291;-22.9822268;-43.4666587
53292;-22.9781029;-43.4674917
53293;-22.9777041;-43.4674877
53294;-22.9797302;-43.4656511
53295;-22.9808822;-43.4673931
53296;-22.981223;-43.4672389
53297;-22.9784956;-43.4697515
53298;-22.9793438;-43.472266
53299;-22.9787734;-43.4720609
53300;-22.9806772;-43.2147203
53301;-22.9804506;-43.2144287
53302;-22.9095349;-43.209934
53303;-22.960726;-43.3913003
53304;-22.9639317;-43.3942459
53305;-22.9699272;-43.3997452
53306;-22.9701923;-43.4003376
53307;-22.9705593;-43.4007758
53308;-22.9718728;-43.4001116
53309;-22.9725479;-43.4027231
53310;-22.9729727;-43.3985108
53311;-22.9729776;-43.3980148
53312;-22.9730968;-43.3984235
53313;-22.9731005;-43.3981784
53314;-22.9733088;-43.3982123
53315;-22.9733122;-43.3984443
53316;-22.9734163;-43.3985918
53317;-22.9734308;-43.3981201
53318;-22.9744272;-43.404373
53319;-22.9745902;-43.4036806
53320;-22.9727807;-43.399662
53321;-22.9882875;-43.4203928
53322;-22.9879011;-43.4150277
53323;-22.9889604;-43.4170192
53324;-22.9899055;-43.4183332
53325;-22.9900721;-43.4181619
53326;-22.9902178;-43.4181927
53327;-22.9932684;-43.4221818
53328;-22.9930573;-43.4217533
53329;-22.9935752;-43.42256
53330;-22.9938703;-43.4222677
53331;-22.99499;-43.4236849
53332;-22.9951051;-43.4236269
53333;-22.9952098;-43.4234663
53334;-22.9976831;-43.4268636
53335;-22.9987868;-43.4283241
53336;-23.0005799;-43.4304417
53337;-23.0005496;-43.4305497
53338;-23.0007651;-43.4303062
53339;-23.0008959;-43.430327
53340;-23.0014459;-43.4314207
53341;-23.0060782;-43.436657
53342;-23.0040115;-43.441481
53343;-23.0049996;-43.4411784
53344;-23.0056098;-43.4434675
53345;-23.008266;-43.4722089
53346;-23.0092127;-43.4737909
53347;-23.0098012;-43.4717131
53348;-23.0125287;-43.4748375
53349;-22.9931579;-43.2530652
53350;-22.9934539;-43.253371
53351;-22.9712721;-43.3871193
53352;-22.8581821;-43.4038657
53353;-22.8806876;-43.3702851
53354;-22.8829415;-43.3731996
53355;-22.8376022;-43.3974519
53356;-22.8628496;-43.4155219
53357;-22.8641064;-43.4172164
53358;-22.8690017;-43.412786
53359;-22.8976754;-43.285768
53360;-22.8983592;-43.2861214
53361;-22.90017;-43.2849244
53362;-22.9009367;-43.284311
53363;-22.9008199;-43.2848501
53364;-22.9025388;-43.2863317
53365;-22.9046089;-43.2796309
53366;-22.9055927;-43.2786
53367;-23.0068721;-43.4674368
53368;-23.0103939;-43.4663613
53369;-22.9897096;-43.2473558
53370;-22.9905657;-43.2505265
53371;-22.9675436;-43.3920201
53372;-22.9678614;-43.3907832
53373;-22.8304235;-43.3931275
53374;-22.9018275;-43.2876913
53375;-22.9125664;-43.1686131
53376;-22.999417;-43.4497509
53377;-22.9080761;-43.2768695
53378;-22.9081322;-43.280755
53379;-22.8649167;-43.4195693
53380;-23.015762;-43.4810396
53381;-22.8950003;-43.1906108
53382;-23.0140062;-43.4769377
53383;-23.0143058;-43.4781288
53384;-22.8593524;-43.4054026
53385;-22.8615652;-43.4003268
53386;-22.8602767;-43.3994333
53387;-22.8604436;-43.4009367
53388;-22.8608854;-43.4006886
53389;-22.8593388;-43.3975317
53390;-22.8614099;-43.400407
53391;-22.8598813;-43.3972272
53392;-22.8624385;-43.4020903
53393;-22.8587001;-43.3944524
53394;-22.858821;-43.3950989
53395;-22.858842;-43.3965433
53396;-22.8583133;-43.3953875
53397;-22.9042803;-43.2860095
53398;-22.9051116;-43.2949881
53399;-22.9058565;-43.2977562
53400;-22.9060689;-43.2968327
53401;-22.906141;-43.2964119
53402;-22.9065831;-43.2968075
53403;-22.8943772;-43.2829343
53404;-22.8946189;-43.2816652
53405;-22.8930671;-43.2811615
53406;-22.8941522;-43.2817116
53407;-22.980029;-43.3267898
53408;-22.9820514;-43.3253118
53409;-22.9839404;-43.3264504
53410;-22.9978676;-43.3154588
53411;-22.985607;-43.3071138
53412;-22.9860983;-43.3071062
53413;-22.9867667;-43.3068193
53414;-22.9869449;-43.306717
53415;-22.8564742;-43.4001696
53416;-22.856824;-43.4004928
53417;-22.8587885;-43.4055296
53418;-22.8594106;-43.4055181
53419;-22.8622577;-43.4110567
53420;-22.8658205;-43.4082906
53421;-22.8829833;-43.4003118
53422;-22.9061054;-43.6092935
53423;-22.9061302;-43.6090322
53424;-22.9061588;-43.6086776
53425;-22.8694868;-43.4191525
53426;-22.8707136;-43.4205423
53427;-22.8719681;-43.4254833
53428;-22.9155471;-43.1652914
53429;-22.8555084;-43.3901636
53430;-22.8556854;-43.3904858
53431;-22.8559794;-43.3903094
53432;-22.8549795;-43.3896969
53433;-22.8544739;-43.3903417
53434;-22.8551207;-43.3899777
53435;-22.8552922;-43.3903011
53436;-22.8544327;-43.388954
53437;-22.8542615;-43.3889566
53438;-22.8534415;-43.3891886
53439;-22.8542706;-43.3898206
53440;-22.8541666;-43.3898136
53441;-22.8535694;-43.3898056
53442;-22.8533105;-43.3896272
53443;-22.853811;-43.3896902
53444;-22.8538178;-43.3899142
53445;-22.859197;-43.3871039
53446;-22.8583761;-43.3876129
53447;-22.9964023;-43.366062
53448;-22.9933033;-43.3735354
53449;-22.9932554;-43.3708869
53450;-22.9933728;-43.3682247
53451;-22.9933905;-43.3708808
53452;-22.9934863;-43.3682379
53453;-23.0000601;-43.3427309
53454;-23.0000975;-43.3413173
53455;-22.9994825;-43.3602113
53456;-22.9997799;-43.3588707
53457;-22.9999503;-43.3428813
53458;-22.9999522;-43.3410862
53459;-23.0003719;-43.3427442
53460;-23.0003824;-43.3412965
53461;-23.0005045;-43.3429578
53462;-23.000528;-43.3410852
53463;-23.0011798;-43.3298334
53464;-23.0012683;-43.3469938
53465;-23.0014063;-43.3469968
53466;-23.0015983;-43.3290495
53467;-23.0015276;-43.3475049
53468;-23.0030019;-43.3264913
53469;-23.0034372;-43.3239971
53470;-23.0011712;-43.5344598
53471;-23.0011238;-43.5477703
53472;-23.001334;-43.5452641
53473;-23.0010558;-43.5384857
53474;-23.0014502;-43.5400541
53475;-23.0016198;-43.5497155
53476;-23.0016294;-43.5394198
53477;-23.0016409;-43.5486698
53478;-23.0017791;-43.5454805
53479;-23.0018199;-43.5476871
53480;-23.0018197;-43.5471637
53481;-23.0019132;-43.5366055
53482;-23.0021884;-43.5459369
53483;-23.0021675;-43.5384046
53484;-22.9910293;-43.5385839
53485;-22.9928888;-43.539041
53486;-22.9970072;-43.5428672
53487;-22.997661;-43.5425392
53488;-22.997785;-43.5458833
53489;-22.998199;-43.5468255
53490;-22.9984739;-43.5473869
53491;-22.9984541;-43.5491717
53492;-22.9984911;-43.5469589
53493;-22.9988301;-43.543971
53494;-22.9989652;-43.5471989
53495;-22.9991427;-43.5474058
53496;-22.9992434;-43.5495828
53497;-22.9992615;-43.5359028
53498;-22.9993004;-43.5473928
53499;-22.9993033;-43.5476124
53500;-22.9993079;-43.5442674
53501;-22.9993328;-43.5395648
53502;-22.9995657;-43.5468534
53503;-22.9997317;-43.5444875
53504;-22.9998441;-43.5477662
53505;-22.999949;-43.5460936
53506;-23.000068;-43.5496311
53507;-23.0001034;-43.5483331
53508;-23.000127;-43.5471764
53509;-23.0002663;-43.5391349
53510;-23.0003256;-43.5411532
53511;-23.0005438;-43.5448787
53512;-23.0005774;-43.5481659
53513;-23.0006639;-43.5361188
53514;-23.0007613;-43.5398341
53515;-23.0008523;-43.5475951
53516;-23.0008641;-43.5391703
53517;-23.0008507;-43.549682
53518;-23.0008735;-43.5484531
53519;-23.0009715;-43.5363128
53520;-23.0024098;-43.5497719
53521;-23.0026118;-43.5341003
53522;-23.0079034;-43.4384185
53523;-23.00815;-43.4392562
53524;-22.9570355;-43.3931827
53525;-22.9516791;-43.3900242
53526;-22.9501478;-43.3898941
53527;-23.0095576;-43.4429519
53528;-23.0096187;-43.4436255
53529;-23.0088686;-43.443817
53530;-23.0085576;-43.4426483
53531;-23.0096433;-43.4433185
53532;-23.0091869;-43.4415332
53533;-22.9521866;-43.3901596
53534;-22.9211083;-43.3971095
53535;-22.9212902;-43.3969912
53536;-22.9269374;-43.3966559
53537;-22.9273197;-43.3961879
53538;-22.9288044;-43.3951391
53539;-22.9288544;-43.396149
53540;-22.9158459;-43.397712
53541;-22.9176265;-43.3976242
53542;-22.8882838;-43.4005639
53543;-22.8893451;-43.4007624
53544;-22.9610881;-43.3943447
53545;-22.9612161;-43.3942994
53546;-22.9657875;-43.3903366
53547;-22.9660851;-43.3903407
53548;-22.9601881;-43.3800337
53549;-22.9682695;-43.4237207
53550;-22.9683153;-43.422845
53551;-22.9696833;-43.423309
53552;-22.9692046;-43.4250148
53553;-23.006588;-43.3095163
53554;-23.0071538;-43.3099902
53555;-23.0072019;-43.3091489
53556;-23.007241;-43.3076683
53557;-23.0072743;-43.3082684
53558;-22.9378324;-43.6462177
53559;-22.944597;-43.6532837
53560;-22.9446296;-43.6436403
53561;-22.9452173;-43.6437873
53562;-22.9454755;-43.641881
53563;-22.9456353;-43.6507303
53564;-22.9457871;-43.6407329
53565;-22.9462314;-43.6415629
53566;-22.9463512;-43.6507539
53567;-22.9474035;-43.6418274
53568;-22.9478116;-43.6430693
53569;-22.9478784;-43.6417996
53570;-22.9481073;-43.6458834
53571;-22.9484931;-43.6430845
53572;-22.9495699;-43.6415041
53573;-22.9496534;-43.6429798
53574;-22.9497363;-43.644028
53575;-22.9497641;-43.6444674
53576;-22.9497968;-43.6452201
53577;-22.9504982;-43.6451372
53578;-22.9404171;-43.6436576
53579;-22.9405333;-43.6433053
53580;-22.9409398;-43.6421314
53581;-22.9409644;-43.6102805
53582;-22.9415126;-43.6486736
53583;-22.9430706;-43.652286
53584;-22.9436225;-43.642795
53585;-22.9438276;-43.6430235
53586;-22.9439012;-43.6439606
53587;-22.9440137;-43.6419145
53588;-22.9822247;-43.4662524
53589;-22.9835274;-43.4541008
53590;-22.9836163;-43.454029
53591;-22.9878615;-43.4554073
53592;-22.9879431;-43.4616673
53593;-22.9888592;-43.460632
53594;-22.9890752;-43.4603101
53595;-22.990937;-43.46259
53596;-22.9910308;-43.4625524
53597;-22.9916036;-43.4644112
53598;-22.9920456;-43.4641188
53599;-22.9921407;-43.4639713
53600;-22.9859445;-43.4622341
53601;-22.9868282;-43.4604939
53602;-22.9876184;-43.4623982
53603;-22.9876628;-43.462244
53604;-22.9783264;-43.4732725
53605;-22.9785783;-43.4726201
53606;-22.9786283;-43.4734174
53607;-22.9788314;-43.4741516
53608;-22.978861;-43.4729601
53609;-22.9794247;-43.4730875
53610;-22.9476634;-43.3967328
53611;-22.9482211;-43.3964418
53612;-22.8885309;-43.2229024
53613;-22.962196;-43.2114267
53614;-22.9656208;-43.2161392
53615;-22.9794175;-43.2923566
53616;-22.9822677;-43.2956747
53617;-22.9831731;-43.2961651
53618;-22.9819501;-43.2946809
53619;-22.9817338;-43.2944058
53620;-22.9821671;-43.2953593
53621;-22.9822943;-43.2952328
53622;-22.980846;-43.2938276
53623;-22.9819503;-43.2942445
53624;-22.9754181;-43.2842944
53625;-22.9731165;-43.3927972
53626;-22.9733647;-43.392762
53627;-22.9734765;-43.3926735
53628;-22.9793972;-43.2938571
53629;-22.9794888;-43.2959539
53630;-22.9796446;-43.2941641
53631;-22.9803367;-43.2965239
53632;-22.9792635;-43.2961079
53633;-22.9795621;-43.2967133
53634;-22.9798381;-43.2944017
53635;-22.9794758;-43.295189
53636;-22.9797701;-43.295022
53637;-22.8629806;-43.4156661
53638;-22.8679327;-43.4140339
53639;-22.8681558;-43.4139226
53640;-22.8688582;-43.4153505
53641;-22.8834652;-43.40012
53642;-22.8868258;-43.4010078
53643;-22.8876116;-43.4035385
53644;-22.8878167;-43.4028009
53645;-22.8885123;-43.4025447
53646;-22.8885926;-43.40196
53647;-22.8886792;-43.4030744
53648;-22.8920953;-43.4056105
53649;-22.9158384;-43.3981003
53650;-22.9179303;-43.3960323
53651;-22.9652072;-43.2777087
53652;-22.9657723;-43.279369
53653;-22.9674395;-43.2792993
53654;-22.8535027;-43.3912494
53655;-22.8588012;-43.3964494
53656;-22.8593413;-43.3961476
53657;-22.8600654;-43.4001857
53658;-22.8635292;-43.3934654
53659;-22.8636528;-43.3977731
53660;-22.8641533;-43.3988031
53661;-22.8650653;-43.399774
53662;-22.8651851;-43.4009307
53663;-22.8655055;-43.4007572
53664;-22.8656362;-43.3980815
53665;-22.8657584;-43.3979268
53666;-22.8658175;-43.3980502
53667;-22.8676837;-43.406091
53668;-23.0064862;-43.3119028
53669;-23.0233287;-43.514154
53670;-22.9632437;-43.4109526
53671;-22.9633043;-43.4110594
53672;-22.9636969;-43.4118238
53673;-22.9638847;-43.4106852
53674;-22.9640379;-43.4109705
53675;-22.9640866;-43.4101696
53676;-22.9644848;-43.410307
53677;-22.9648637;-43.4097135
53678;-22.9651109;-43.4099074
53679;-22.9655353;-43.4092378
53680;-22.9394701;-43.4053619
53681;-22.9247561;-43.3967438
53682;-22.9288482;-43.3959197
53683;-22.9300821;-43.3958191
53684;-22.9063556;-43.1686682
53685;-22.9080511;-43.1684603
53686;-22.9060389;-43.1709032
53687;-22.9058439;-43.1717407
53688;-22.8885738;-43.5602422
53689;-22.9577981;-43.2926533
53690;-22.9715774;-43.3619716
53691;-22.9730483;-43.379722
53692;-22.97306;-43.3785133
53693;-22.9730807;-43.3805124
53694;-22.9731548;-43.3796601
53695;-22.9733042;-43.3795588
53696;-22.9734574;-43.3793705
53697;-22.9840948;-43.3573837
53698;-22.9842689;-43.3593786
53699;-22.9844294;-43.3593625
53700;-22.9844202;-43.3598553
53701;-22.9856084;-43.3574293
53702;-22.9996926;-43.3387058
53703;-22.9969665;-43.3415472
53704;-22.997248;-43.3440149
53705;-22.9973047;-43.344499
53706;-22.9981056;-43.3383343
53707;-22.9981061;-43.3416472
53708;-22.998214;-43.3437668
53709;-22.9983294;-43.3447592
53710;-22.9985302;-43.3381942
53711;-22.9986354;-43.3387063
53712;-22.9989837;-43.3374998
53713;-22.9991787;-43.3378708
53714;-23.0000009;-43.3797017
53715;-23.0002237;-43.4157995
53716;-22.9998702;-43.3383665
53717;-23.0006638;-43.3798063
53718;-23.0050742;-43.3203624
53719;-23.0010675;-43.3351254
53720;-23.0027439;-43.3244616
53721;-23.0029698;-43.3243925
53722;-23.0032692;-43.3244589
53723;-23.0034198;-43.3244995
53724;-23.0007666;-43.3886566
53725;-23.000762;-43.3888155
53726;-22.9995898;-43.40989
53727;-22.9997182;-43.4155326
53728;-22.9998265;-43.400152
53729;-23.0004309;-43.3882928
53730;-23.0007864;-43.3883501
53731;-23.0017758;-43.3895437
53732;-23.0030507;-43.4333398
53733;-23.0032484;-43.433057
53734;-23.003242;-43.4332044
53735;-22.9974137;-43.426242
53736;-22.9974838;-43.4261153
53737;-22.9976546;-43.4260606
53738;-22.9977825;-43.4260891
53739;-22.988553;-43.4972656
53740;-22.9886764;-43.4975311
53741;-23.0056006;-43.3491125
53742;-23.0052993;-43.349081
53743;-23.0038291;-43.3493149
53744;-23.0018342;-43.4440009
53745;-23.001691;-43.4434109
53746;-23.0028711;-43.44303
53747;-23.0030365;-43.4436281
53748;-23.0031032;-43.4438803
53749;-23.0041747;-43.4426384
53750;-23.0044575;-43.4431977
53751;-23.0091803;-43.4380675
53752;-23.009497;-43.4396931
53753;-23.0094494;-43.4407353
53754;-23.0099068;-43.4374122
53755;-23.0102629;-43.4416951
53756;-22.951768;-43.390051
53757;-22.9535698;-43.3911198
53758;-22.9537291;-43.3902119
53759;-22.9583887;-43.377119
53760;-22.9591293;-43.3782466
53761;-22.9671112;-43.3906092
53762;-22.9042636;-43.2082234
53763;-22.904487;-43.2097115
53764;-22.9051192;-43.207969
53765;-22.905161;-43.2077808
53766;-22.8920258;-43.2145501
53767;-22.8934699;-43.2142703
53768;-22.8941842;-43.2139423
53769;-22.8957516;-43.2152896
53770;-22.901723;-43.2106917
53771;-22.9018632;-43.2106551
53772;-22.9038356;-43.208081
53773;-22.9041035;-43.2082423
53774;-22.9863837;-43.2174823
53775;-22.8390033;-43.2708586
53776;-22.8393042;-43.2703391
53777;-22.9903703;-43.320989
53778;-22.9870775;-43.3280145
53779;-22.9873947;-43.3276859
53780;-22.9866764;-43.3284614
53781;-22.9863592;-43.3271334
53782;-22.9851889;-43.3266234
53783;-22.9857173;-43.3270443
53784;-22.828622;-43.3992137
53785;-22.8640423;-43.4022541
53786;-22.8646827;-43.4036946
53787;-22.8654326;-43.4014875
53788;-22.865629;-43.4013931
53789;-22.9066558;-43.5730272
53790;-22.906747;-43.5737374
53791;-22.9067336;-43.5721931
53792;-22.9069857;-43.5697643
53793;-22.9069906;-43.5712436
53794;-22.9070227;-43.5744864
53795;-22.9070735;-43.5703132
53796;-22.9071588;-43.5682634
53797;-22.9133685;-43.5767186
53798;-22.9240823;-43.1809393
53799;-22.9683418;-43.6375394
53800;-22.9685403;-43.6363166
53801;-22.9686461;-43.6180758
53802;-22.968681;-43.6184282
53803;-22.9689657;-43.6368482
53804;-22.9694166;-43.6334091
53805;-22.9579735;-43.6498833
53806;-22.958105;-43.6486026
53807;-22.9599715;-43.6501998
53808;-22.9594899;-43.6503831
53809;-22.9598977;-43.6511765
53810;-22.9601654;-43.6499034
53811;-22.9609752;-43.6470298
53812;-22.9655523;-43.6199217
53813;-22.9657036;-43.6198103
53814;-22.9664951;-43.6192766
53815;-22.9666025;-43.6197319
53816;-22.966684;-43.6199833
53817;-22.9634858;-43.6471418
53818;-22.9637526;-43.6412573
53819;-22.9637698;-43.647708
53820;-22.9860813;-43.652384
53821;-22.98649;-43.6526986
53822;-22.9737765;-43.5939981
53823;-22.9745211;-43.5916396
53824;-22.9746365;-43.5907821
53825;-22.9749062;-43.5908103
53826;-22.9756482;-43.5904432
53827;-22.9800043;-43.6442064
53828;-22.9826552;-43.6506551
53829;-22.9828656;-43.6449212
53830;-22.98307;-43.6499725
53831;-22.983133;-43.6498337
53832;-22.9695586;-43.6333662
53833;-22.9699;-43.6359431
53834;-22.969758;-43.6322102
53835;-22.9833283;-43.6479063
53836;-22.9834759;-43.651754
53837;-22.9834794;-43.6478099
53838;-22.9835715;-43.6444468
53839;-22.9839732;-43.6468523
53840;-22.9844661;-43.6499446
53841;-22.9846877;-43.6463586
53842;-22.9851589;-43.6523548
53843;-22.9853129;-43.6528981
53844;-22.9855;-43.6526167
53845;-22.9859418;-43.6527446
53846;-23.0016891;-43.6512814
53847;-23.001761;-43.6521474
53848;-23.0019111;-43.639046
53849;-23.0019719;-43.6521263
53850;-23.0020252;-43.6503999
53851;-23.002072;-43.6510898
53852;-23.0020917;-43.6523568
53853;-23.0028587;-43.6342272
53854;-22.9866691;-43.6510227
53855;-22.9871579;-43.6485663
53856;-22.9876517;-43.6488292
53857;-22.9876473;-43.6044219
53858;-22.9885468;-43.6389667
53859;-22.9885517;-43.6493363
53860;-22.9890583;-43.6481813
53861;-22.9891374;-43.6387736
53862;-22.989769;-43.6416154
53863;-22.9901394;-43.6402904
53864;-22.9902066;-43.6388767
53865;-22.9908858;-43.6386984
53866;-22.9912764;-43.6364858
53867;-22.9926254;-43.6418703
53868;-22.9939108;-43.6442788
53869;-22.9940881;-43.6472373
53870;-22.9942213;-43.6452477
53871;-22.9943091;-43.6440115
53872;-22.994429;-43.6444274
53873;-22.9946236;-43.6447799
53874;-22.9946726;-43.6455641
53875;-22.994869;-43.6452996
53876;-22.9948891;-43.647364
53877;-22.9949133;-43.6405946
53878;-22.9949289;-43.6454816
53879;-22.9952731;-43.6440229
53880;-22.9954416;-43.6432186
53881;-22.995544;-43.6502064
53882;-22.9955888;-43.6452383
53883;-22.9956135;-43.6506906
53884;-22.9956699;-43.6510827
53885;-22.995731;-43.6515098
53886;-22.9956989;-43.6443131
53887;-22.9961727;-43.6506102
53888;-22.9971178;-43.6510038
53889;-22.9976399;-43.6515362
53890;-22.9980693;-43.6508148
53891;-22.9994367;-43.6319721
53892;-22.9995709;-43.6321927
53893;-22.999638;-43.6308114
53894;-22.999804;-43.6344834
53895;-23.0000799;-43.6474902
53896;-23.0004162;-43.6474551
53897;-23.0004355;-43.6346521
53898;-23.0005997;-43.6474019
53899;-23.0006741;-43.635889
53900;-23.0008107;-43.6428238
53901;-23.0008698;-43.6522815
53902;-23.0010397;-43.6432649
53903;-23.0010155;-43.6349456
53904;-22.9856393;-43.4131059
53905;-22.9860591;-43.4135874
53906;-22.9888295;-43.4169944
53907;-22.9891443;-43.4167624
53908;-22.9891357;-43.4168885
53909;-23.0023026;-43.4319612
53910;-23.0026192;-43.4324768
53911;-23.0209709;-43.4988548
53912;-23.0213203;-43.4970524
53913;-22.8952247;-43.1954245
53914;-22.8958142;-43.1925841
53915;-22.974046;-43.2274275
53916;-22.9738639;-43.2274316
53917;-22.8589291;-43.3757737
53918;-22.8587973;-43.3757049
53919;-22.858427;-43.3768819
53920;-22.8582971;-43.3768023
53921;-22.940321;-43.3254365
53922;-22.9407548;-43.3263524
53923;-22.9384429;-43.3191505
53924;-22.9400999;-43.3219544
53925;-22.9456679;-43.3297068
53926;-22.9738419;-43.4010038
53927;-23.0068176;-43.3073625
53928;-22.9813598;-43.2951394
53929;-23.008195;-43.3147088
53930;-22.9409187;-43.6640051
53931;-22.9415412;-43.6631052
53932;-22.9421897;-43.6639768
53933;-22.91674;-43.6846339
53934;-22.9480737;-43.6534255
53935;-22.9485048;-43.648588
53936;-22.9479533;-43.647364
53937;-22.9487843;-43.6482866
53938;-22.9490746;-43.6481264
53939;-22.949087;-43.64794
53940;-22.9491294;-43.6483461
53941;-22.949573;-43.6486777
53942;-22.9499177;-43.6516504
53943;-22.9499782;-43.6517323
53944;-22.9502541;-43.6491765
53945;-22.9513926;-43.6503439
53946;-22.951534;-43.6416478
53947;-22.9523911;-43.6484108
53948;-22.9526467;-43.6488882
53949;-22.952843;-43.6488479
53950;-22.9540749;-43.6439905
53951;-22.9543428;-43.6469637
53952;-22.9569954;-43.6444277
53953;-22.8843894;-43.6617547
53954;-22.8844228;-43.658258
53955;-22.8845618;-43.6669333
53956;-22.8847526;-43.6600515
53957;-22.8847625;-43.6632058
53958;-22.8852087;-43.6575334
53959;-22.88541;-43.6640937
53960;-22.8860326;-43.6657271
53961;-22.8862093;-43.6669408
53962;-22.8867503;-43.6662016
53963;-22.886775;-43.6664122
53964;-22.8872984;-43.6595533
53965;-22.8878908;-43.6647695
53966;-22.8881306;-43.6649654
53967;-22.8885215;-43.6595588
53968;-22.8789977;-43.6201151
53969;-22.8790369;-43.6638523
53970;-22.8807923;-43.6611473
53971;-22.8823766;-43.6632353
53972;-22.8824582;-43.6607429
53973;-22.8826522;-43.6635665
53974;-22.8830932;-43.6596593
53975;-22.8832341;-43.6642707
53976;-22.8832057;-43.6320747
53977;-22.8837568;-43.6612425
53978;-22.8838976;-43.631085
53979;-22.8840582;-43.6586769
53980;-22.9001521;-43.6573158
53981;-22.9004197;-43.6575704
53982;-22.9049646;-43.6553872
53983;-22.9055831;-43.6564046
53984;-22.9064094;-43.6561503
53985;-22.9069832;-43.6564993
53986;-22.907206;-43.6541438
53987;-22.9076305;-43.656338
53988;-22.9079429;-43.6538566
53989;-22.9082186;-43.6562417
53990;-22.9086479;-43.6594272
53991;-22.9090802;-43.6515999
53992;-22.9097874;-43.6584529
53993;-22.9098968;-43.6584871
53994;-22.9102914;-43.6601993
53995;-22.9579381;-43.5805289
53996;-22.9584384;-43.5793734
53997;-22.9586774;-43.5799124
53998;-22.9593578;-43.579535
53999;-22.9597387;-43.5795075
54000;-22.9602191;-43.5780551
54001;-22.9604043;-43.5789073
54002;-22.9605145;-43.578771
54003;-22.9612934;-43.5773369
54004;-22.9615447;-43.5778056
54005;-22.9628696;-43.5776339
54006;-22.9729665;-43.5959239
54007;-22.9733635;-43.5973219
54008;-22.9735061;-43.5959789
54009;-22.9437605;-43.5612936
54010;-22.8746256;-43.5282207
54011;-22.8754042;-43.5278662
54012;-22.8767967;-43.5254824
54013;-22.8770426;-43.5235727
54014;-22.877383;-43.5233798
54015;-22.8774577;-43.524547
54016;-22.8776258;-43.5242922
54017;-22.8779956;-43.5251081
54018;-22.8780768;-43.5239307
54019;-22.8783808;-43.5238181
54020;-22.8784747;-43.5230001
54021;-22.8786884;-43.5237618
54022;-22.8791123;-43.5237014
54023;-22.8824626;-43.5220142
54024;-22.8835702;-43.5227908
54025;-22.8851437;-43.6597932
54026;-22.8860024;-43.6633989
54027;-22.8877055;-43.6601159
54028;-22.8863646;-43.6604902
54029;-22.8872888;-43.670553
54030;-22.8882875;-43.6686475
54031;-22.8878714;-43.6709797
54032;-22.8904476;-43.6669581
54033;-22.8908057;-43.6668187
54034;-22.8886109;-43.6715191
54035;-22.8910481;-43.6676012
54036;-22.8889883;-43.6717916
54037;-22.8912287;-43.6681911
54038;-22.8907002;-43.673059
54039;-22.8891327;-43.6756271
54040;-22.8886262;-43.6764248
54041;-22.8883288;-43.6768948
54042;-22.8879765;-43.6774581
54043;-22.8876483;-43.6779931
54044;-22.8873937;-43.678418
54045;-22.8871143;-43.6788342
54046;-22.8868722;-43.6792237
54047;-22.8865689;-43.6797376
54048;-22.8862141;-43.6815275
54049;-22.8894509;-43.6701565
54050;-22.8898333;-43.6704344
54051;-22.8883226;-43.6784629
54052;-22.8880312;-43.6788947
54053;-22.8877867;-43.6792962
54054;-22.8894244;-43.6721259
54055;-22.8884328;-43.6736519
54056;-22.8889828;-43.6740411
54057;-22.8893667;-43.6734082
54058;-22.8886418;-43.6746043
54059;-22.8894477;-43.6770321
54060;-22.8890276;-43.6774049
54061;-22.8887113;-43.6780111
54062;-22.8884425;-43.6782751
54063;-22.8882051;-43.6770983
54064;-22.8889174;-43.6776529
54065;-22.8845235;-43.6830236
54066;-22.8890775;-43.6767443
54067;-22.8893291;-43.6762888
54068;-22.8896274;-43.6765608
54069;-22.9128696;-43.253745
